,freesound_id,id,path,start_sample,end_sample,loudness,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,key,scale,key_strength,zero_crossing_rate,f0
96,537217,537217_f2,files/537217_1920058-hq.ogg,50176,75776,0.0002622461505234241,-1021.8859,161.38275,14.943794,38.62204,16.984982,12.677628,6.135948,9.203148,15.071438,13.7290535,8.018707,-2.7779617,2.4442291,7,1,0.8617292642593384,0.008984374813735485,99.7122
97,537217,537217_f3,files/537217_1920058-hq.ogg,75776,101888,0.00024794202809240304,-1079.6193,153.90317,29.966854,29.962158,29.071144,13.883255,18.564041,19.242176,17.71342,14.799366,5.604698,1.0459862,1.9001427,7,0,0.8575576543807983,0.005514706019312143,99.7122
98,537217,537217_f4,files/537217_1920058-hq.ogg,101888,128000,0.0002472829256279796,-1083.6223,153.94537,30.768948,27.482742,30.9132,16.80812,19.733307,18.914433,16.299229,13.102909,5.264847,2.4632683,1.2274933,7,0,0.7656378149986267,0.0052083334885537624,99.7122
99,537217,537217_f5,files/537217_1920058-hq.ogg,128000,153088,0.0002688450016537491,-1066.4734,158.62509,25.025753,30.892609,28.70475,12.175278,15.527351,14.5527,17.678318,17.332134,6.913994,1.0420876,0.7722206,7,0,0.7026169300079346,0.005500637926161289,99.7122
100,537217,537217_f6,files/537217_1920058-hq.ogg,153088,178688,0.00022225508466362952,-984.2233,158.2399,6.679096,35.886906,10.710228,13.099789,-2.2646217,8.867775,-0.5517845,11.374939,2.9743729,-2.4706078,3.2166405,7,0,0.8880223631858826,0.010781249962747097,99.7122
101,537217,537217_f7,files/537217_1920058-hq.ogg,178688,204288,0.00013290969654917718,-1047.0376,162.04248,8.391228,15.7265625,10.844555,-0.44844818,9.617767,11.031857,8.268612,9.823414,14.174187,12.504452,13.988621,7,1,0.8068222403526306,0.01132812537252903,100.289825
102,537217,537217_f8,files/537217_1920058-hq.ogg,204288,229888,9.040178731083869e-05,-1004.5294,151.07104,0.85292816,23.8889,0.815258,8.796005,3.305008,11.311985,2.1943398,8.848232,4.3168793,-4.152363,-6.3818665,7,1,0.8803727030754089,0.022890625521540642,99.7122
103,537217,537217_f9,files/537217_1920058-hq.ogg,229888,256000,5.629820767424855e-05,-1067.4413,147.21582,16.747566,21.174927,5.254879,5.02417,10.572372,-3.4511948,6.305126,10.8158455,1.6693192,-1.4470711,-7.1620636,7,1,0.6912860870361328,0.020297180861234665,100.289825
104,537217,537217_f10,files/537217_1920058-hq.ogg,256000,281600,7.765697780996561e-05,-1025.6927,149.99603,6.199959,21.796288,-2.2110481,8.801216,7.9105377,10.089634,7.1116524,6.890835,4.194992,-6.229534,-7.737068,7,1,0.8343517184257507,0.02535156160593033,99.7122
105,537217,537217_f11,files/537217_1920058-hq.ogg,281600,307712,0.00025421225776274997,-1041.9199,171.38611,17.999382,17.517715,15.844418,7.6188354,7.1697617,14.210018,16.514782,11.552349,15.864807,13.24865,10.811718,7,1,0.8026655316352844,0.00999540463089943,99.7122
106,537217,537217_f12,files/537217_1920058-hq.ogg,307712,334336,0.000282169606250066,-965.3314,161.61276,8.18943,38.506878,10.573486,18.50681,-2.2413864,9.6441345,3.2360153,12.350313,1.9045868,-5.2115097,-1.1416969,7,0,0.6119123697280884,0.011305589228868484,99.7122
107,537217,537217_f13,files/537217_1920058-hq.ogg,334336,360960,0.0002946558300978862,-1011.41,162.09143,10.454643,37.391098,17.031002,13.298805,3.7105484,6.584877,13.417912,15.929913,6.731903,-0.9038582,3.706627,7,0,0.7087271213531494,0.010103666223585606,100.289825
108,537217,537217_f14,files/537217_1920058-hq.ogg,360960,387072,0.00020912446665997597,-987.2454,160.31001,1.3947372,29.763412,7.854534,10.774048,-2.4975052,6.0692596,3.8191338,10.800331,5.2284546,0.96274185,3.3205757,7,0,0.8273256421089172,0.017195159569382668,100.289825
109,537217,537217_f15,files/537217_1920058-hq.ogg,387072,413696,0.00024989179263894376,-963.5094,156.39383,5.420353,34.68905,9.9218445,14.103138,-2.8202095,9.553871,2.8735962,11.510839,-1.3217163,-0.5691643,1.4182472,7,0,0.8065216541290283,0.01840444654226303,99.7122
110,537217,537217_f16,files/537217_1920058-hq.ogg,413696,439808,0.00020570194750439886,-1001.81256,171.16957,9.572105,25.578064,6.624897,9.2668,2.22538,4.638527,5.843487,8.566181,7.5050354,2.480648,1.3485031,7,0,0.8458912968635559,0.01539522036910057,99.7122
111,537217,537217_f17,files/537217_1920058-hq.ogg,439808,465920,0.00020209500821782094,-983.7933,164.02304,2.7775955,24.976143,-0.9717598,12.121773,-3.570633,7.1197205,7.091793,9.344036,6.386551,0.24232101,2.4742737,7,0,0.7517498135566711,0.017310049384832382,100.289825
112,537217,537217_f18,files/537217_1920058-hq.ogg,465920,491520,0.00045653849840164183,-925.8878,164.17351,14.566185,38.13206,12.826855,19.118782,-0.18317032,14.563501,4.9831696,9.500994,2.6805573,0.06893158,3.3901672,7,0,0.7416121363639832,0.016289062798023224,99.7122
113,537217,537217_f19,files/537217_1920058-hq.ogg,491520,517120,0.0002434685081243515,-973.32794,152.64407,-0.07691574,37.083645,8.2836,16.888508,-1.9561157,8.233761,7.6859283,14.166298,5.578964,-1.4835396,3.6376839,7,1,0.8050380945205688,0.014804687350988388,99.7122
114,537217,537217_f20,files/537217_1920058-hq.ogg,517120,542208,0.0007556869211245556,-856.40924,183.00021,6.279396,15.175571,0.33496475,19.344475,5.428314,15.147823,3.2885513,6.3890724,-3.1466446,-3.726944,0.3802948,0,0,0.7753010988235474,0.012994260527193546,99.13789
115,540214,540214_f0,files/540214_12029332-hq.ogg,0,25088,0.005044734599638959,-623.39325,-37.98925,-6.366297,21.12146,15.768776,29.875751,6.363804,8.057254,-9.484191,9.257776,25.586275,-0.85510254,-8.797325,0,0,0.6916736364364624,0.23529177904129028,0.0
116,540214,540214_f1,files/540214_12029332-hq.ogg,25088,50176,0.004113051660206853,-977.2287,184.4473,51.872623,37.9947,27.127071,21.943405,14.877682,14.146679,9.736164,13.093922,9.266689,9.3675,7.376095,0,0,0.8093494772911072,0.0040656886994838715,0.0
117,540214,540214_f2,files/540214_12029332-hq.ogg,50176,75776,0.0065059632062911986,-917.6507,200.80814,29.653698,31.909657,20.897339,18.268303,11.037987,13.331001,9.400658,6.2052116,3.6920547,6.951935,5.6954727,0,0,0.9059001207351685,0.0021093750838190317,0.0
118,540214,540214_f3,files/540214_12029332-hq.ogg,75776,101888,0.0042776491712121405,-1003.25275,142.59451,40.606926,39.517902,44.213375,47.95593,16.108208,9.80863,10.9323845,16.731428,14.356445,9.957844,8.852234,0,0,0.860442578792572,0.0010340074077248573,0.0
119,540214,540214_f4,files/540214_12029332-hq.ogg,101888,128000,0.0051096438192853744,-981.9578,174.71803,43.776783,24.97882,38.3981,44.556007,24.248352,7.5007896,3.5371895,16.988377,20.444874,7.435482,1.8146095,0,0,0.7997891306877136,0.0031786151230335236,0.0
120,540214,540214_f5,files/540214_12029332-hq.ogg,128000,153088,0.0027530695102652727,-989.67706,156.41763,48.77571,33.593914,40.301407,38.78291,19.59813,4.2786827,5.5596275,12.762533,16.046513,7.9405727,2.810711,0,0,0.8028662800788879,0.06568877398967743,0.0
121,540214,540214_f6,files/540214_12029332-hq.ogg,153088,178688,0.002992067635059357,-772.143,-81.795265,18.824993,48.405575,21.651371,34.890457,20.549883,31.74495,7.129595,14.346597,27.27597,25.531063,13.715935,0,1,0.7578945755958557,0.14308594167232513,0.0
122,540214,540214_f7,files/540214_12029332-hq.ogg,178688,204288,0.0,-1264.9116,3.0517578e-05,-6.866455e-05,3.0517578e-05,-8.010864e-05,6.866455e-05,-3.0517578e-05,-6.866455e-05,-4.9591064e-05,-1.9073486e-05,-2.2888184e-05,-1.9073486e-05,-4.196167e-05,9,1,-1.0,0.0,0.0
123,166532,166532_f0,files/166532_2465261-hq.ogg,0,25088,0.0012759808070805607,-783.6395,121.540054,4.140045,15.546097,-7.815998,2.1570702,-7.2831,-1.9756889,-4.2973843,-2.6612816,-9.045116,-9.092026,-10.910212,10,0,0.6198716163635254,0.034239478409290314,119.2655
124,166532,166532_f1,files/166532_2465261-hq.ogg,25088,50176,0.002111244566586553,-721.89966,103.01946,13.728245,9.179235,-0.6914463,-0.5048847,-5.917383,-5.9645424,-7.3468933,-7.845606,-11.073673,-13.707455,-17.698614,10,0,0.6740450859069824,0.01953125,116.54146
125,166532,166532_f2,files/166532_2465261-hq.ogg,50176,75776,0.0031660351157188414,-704.8378,102.370255,4.9332905,4.1962776,-9.475485,-6.196724,-7.881241,-3.1157684,-4.032686,-7.4256573,-17.035072,-27.220541,-32.044266,8,1,0.618944525718689,0.011562500149011612,119.956406
126,166532,166532_f3,files/166532_2465261-hq.ogg,75776,101888,0.0019411678407706466,-740.49194,98.86366,9.938356,3.581253,-6.7754326,-6.0380173,-6.441164,-6.207609,-10.4541,-15.013134,-20.92489,-22.631752,-20.883915,11,0,0.7423793077468872,0.023782169446349144,121.350235
127,166532,166532_f4,files/166532_2465261-hq.ogg,101888,128000,0.00248850122386334,-751.25775,100.212875,3.134472,1.0468178,-2.1688786,-3.3475094,5.0911484,6.301609,-0.35876656,-6.830557,-32.870148,-15.151909,-18.5139,8,1,0.4833669662475586,0.01845894567668438,119.956406
128,166532,166532_f5,files/166532_2465261-hq.ogg,128000,153088,0.0018479889448808164,-743.27045,104.15115,6.9414005,2.6607418,-10.24194,-10.558994,-10.063265,-9.694159,-10.451088,-11.418507,-14.594346,-17.22121,-19.231483,10,0,0.774200975894928,0.02594866044819355,117.895615
129,166532,166532_f6,files/166532_2465261-hq.ogg,153088,178688,0.0014164602756500243,-751.3898,114.25581,8.3344345,8.047247,-5.525566,-4.845356,-9.06682,-8.551659,-11.203461,-12.569267,-16.275196,-17.740278,-17.702925,10,0,0.41270506381988525,0.06777343899011612,119.956406
130,166532,166532_f7,files/166532_2465261-hq.ogg,178688,204288,3.7449676710821225e-08,-1264.9116,3.0517578e-05,-6.866455e-05,3.0517578e-05,-8.010864e-05,6.866455e-05,-3.0517578e-05,-6.866455e-05,-4.9591064e-05,-1.9073486e-05,-2.2888184e-05,-1.9073486e-05,-4.196167e-05,9,1,-1.0,0.7560155987739563,1749.8989
131,619968,619968_f0,files/619968_13724938-hq.ogg,0,25088,0.0,-1264.9116,3.0517578e-05,-6.866455e-05,3.0517578e-05,-8.010864e-05,6.866455e-05,-3.0517578e-05,-6.866455e-05,-4.9591064e-05,-1.9073486e-05,-2.2888184e-05,-1.9073486e-05,-4.196167e-05,9,1,-1.0,0.0,0.0
132,619968,619968_f1,files/619968_13724938-hq.ogg,25088,50176,0.0,-1264.9116,3.0517578e-05,-6.866455e-05,3.0517578e-05,-8.010864e-05,6.866455e-05,-3.0517578e-05,-6.866455e-05,-4.9591064e-05,-1.9073486e-05,-2.2888184e-05,-1.9073486e-05,-4.196167e-05,9,1,-1.0,0.0,0.0
133,619968,619968_f2,files/619968_13724938-hq.ogg,50176,75776,6.448882686527213e-08,-1264.9116,3.0517578e-05,-6.866455e-05,3.0517578e-05,-8.010864e-05,6.866455e-05,-3.0517578e-05,-6.866455e-05,-4.9591064e-05,-1.9073486e-05,-2.2888184e-05,-1.9073486e-05,-4.196167e-05,9,1,-1.0,0.024843750521540642,0.0
134,619968,619968_f3,files/619968_13724938-hq.ogg,75776,101888,0.000554778521843985,-1169.2528,67.61478,-9.395042,-1.5921631,4.346813,4.7996826,30.714958,23.266941,-2.2691154,5.335457,1.6010513,-15.103939,2.6897697,10,1,0.3412677049636841,0.07104013115167618,0.0
135,619968,619968_f4,files/619968_13724938-hq.ogg,101888,128000,0.0018329274128465092,-739.1442,87.7413,-91.94905,-33.25824,-58.23781,-16.167538,-58.701603,-1.648323,-64.656715,9.56529,-20.312504,-3.7042694,0.22781372,6,0,0.7452706694602966,0.0826822891831398,372.14197
136,619968,619968_f5,files/619968_13724938-hq.ogg,128000,153088,0.0006262565373766179,-842.9289,59.270176,-62.804783,-12.619606,-59.678497,7.7991447,-19.34931,9.439598,-55.571266,-1.927742,-23.454826,-14.806034,-8.064861,11,0,0.46307191252708435,0.08346620202064514,474.3182
137,619968,619968_f6,files/619968_13724938-hq.ogg,153088,178688,0.00029061978682875633,-949.76575,96.094154,-95.78169,-36.38204,-46.04811,-2.1804504,2.2973175,3.8524017,-35.77267,9.869106,-11.1239395,-13.560535,21.403763,9,0,0.6474226713180542,0.06519531458616257,477.0659
138,619968,619968_f7,files/619968_13724938-hq.ogg,178688,204288,0.0005143557116389275,-906.76874,95.79117,-126.81253,-38.102787,-25.609638,0.5454788,-22.487755,-3.2836685,-35.655895,23.0876,7.3615494,-4.871662,16.43843,6,1,0.3990130126476288,0.08164062350988388,1550.0026
139,619968,619968_f8,files/619968_13724938-hq.ogg,204288,229888,0.001169130578637123,-905.12103,110.18142,-136.13377,-50.75716,-29.618587,17.973717,-9.596725,-19.733292,-38.75672,12.157471,2.4041557,3.058487,30.792042,9,0,0.36935678124427795,0.06882812827825546,1532.1991
140,619968,619968_f9,files/619968_13724938-hq.ogg,229888,256000,0.0012774211811084374,-900.54144,100.91641,-116.906006,-58.329548,-43.73442,22.694344,-10.124313,-15.529404,-49.12246,11.689297,1.5318985,10.964462,30.160389,0,0,0.3607151210308075,0.06812959909439087,674.67444
141,619968,619968_f10,files/619968_13724938-hq.ogg,256000,281600,0.00037010245025157927,-905.2735,101.12538,-93.41347,-28.125614,-69.91668,-2.2017212,-15.142944,1.489296,-31.99223,4.505638,2.7460403,-13.586758,18.51432,10,1,0.4502424895763397,0.0637499988079071,474.3182
142,619968,619968_f11,files/619968_13724938-hq.ogg,281600,307712,0.00036541204534324946,-912.75305,104.912476,-96.0397,-34.78194,-58.153133,-7.905159,-4.685669,8.447563,-30.828766,7.0873795,-5.8501587,-13.404644,16.767494,10,1,0.4170086979866028,0.06874234229326248,482.6092
143,619968,619968_f12,files/619968_13724938-hq.ogg,307712,334336,0.0008642466452259284,-865.1471,70.89222,-130.76845,-28.278797,-30.189236,7.9236984,-27.7271,0.6405716,-44.47126,25.643768,2.4654617,-2.3859978,14.566734,9,0,0.8082061409950256,0.08950570970773697,1550.0026
144,619968,619968_f13,files/619968_13724938-hq.ogg,334336,360960,0.0021353394079666873,-856.37103,82.49007,-149.53992,-48.66686,-32.610657,24.356499,-12.521538,-6.2263107,-40.876835,21.572922,1.8037834,7.7953606,21.321846,9,0,0.6188350319862366,0.07301682978868484,1550.0026
145,619968,619968_f14,files/619968_13724938-hq.ogg,360960,387072,0.0024402037847275826,-904.6298,113.179276,-120.905045,-67.270966,-29.895176,33.913418,-10.435852,-14.57753,-46.620007,9.71019,9.720505,8.303635,23.432098,0,0,0.4164668321609497,0.06429994106292725,1471.4823
146,619968,619968_f15,files/619968_13724938-hq.ogg,387072,413696,0.0008141894180041093,-887.49854,84.38249,-112.56763,-50.519917,-46.024242,24.444283,-8.473625,0.9886093,-47.38261,11.864513,1.0199509,0.32281876,22.621422,11,1,0.5903220772743225,0.06419020146131516,970.81384
147,619968,619968_f16,files/619968_13724938-hq.ogg,413696,439808,0.0013296754629004235,-792.08276,53.711887,-71.17321,-5.5507545,-66.26439,13.61631,-24.90852,10.042114,-59.467922,-3.6973152,-26.245924,-14.590729,-7.274048,11,1,0.4010283052921295,0.09922640770673752,948.64026
148,619968,619968_f17,files/619968_13724938-hq.ogg,439808,465920,0.0037440429715549246,-687.0391,85.41188,-99.354805,-24.272419,-58.29749,-12.152695,-61.492275,-2.1539764,-64.951126,9.04998,-19.580284,-4.128834,3.6365013,6,0,0.7425951361656189,0.08815870434045792,372.14197
149,520027,520027_f0,files/520027_6759617-hq.ogg,0,25088,0.010451106392607396,-794.845,187.3469,53.177666,39.33636,21.54435,19.65032,-3.0916824,14.046001,29.796413,-7.6795235,5.925682,3.886755,14.787081,5,0,0.5826824903488159,0.0047433036379516125,0.0
150,520027,520027_f1,files/520027_6759617-hq.ogg,25088,50176,0.010795176029205322,-799.24146,190.38,52.488026,39.98394,23.670303,19.447926,-2.4005432,13.070101,29.83915,-9.757599,7.7828865,2.7843971,16.12243,5,0,0.6238138675689697,0.006058673374354839,0.0
151,520027,520027_f2,files/520027_6759617-hq.ogg,50176,75776,0.010588647127151489,-800.1249,193.3277,52.223022,36.390114,25.876328,18.375725,-2.60503,14.353153,28.40231,-10.129295,7.884556,4.307581,13.799147,5,0,0.5654156804084778,0.004999999888241291,0.0
152,591432,591432_f0,files/591432_11069322-hq.ogg,0,25088,2.2305492129074694e-08,-1264.9116,3.0517578e-05,-6.866455e-05,3.0517578e-05,-8.010864e-05,6.866455e-05,-3.0517578e-05,-6.866455e-05,-4.9591064e-05,-1.9073486e-05,-2.2888184e-05,-1.9073486e-05,-4.196167e-05,9,1,-1.0,0.6452885866165161,1739.8202
153,591432,591432_f1,files/591432_11069322-hq.ogg,25088,50176,0.00036214162804642505,-881.5106,51.258175,10.111946,42.304276,32.484474,16.112207,9.2994,24.280684,5.014164,22.998514,12.1012535,9.146221,13.023741,0,1,0.3820740282535553,0.14987245202064514,1181.4852
154,591432,591432_f2,files/591432_11069322-hq.ogg,50176,75776,0.001634831428527832,-705.97754,53.193,27.747406,32.081764,19.186378,12.381014,3.4532356,12.449337,-1.6430798,2.6934204,-3.6825504,-0.061243057,0.55379105,0,0,0.842629611492157,0.14265625178813934,0.0
155,643788,643788_f0,files/643788_14149539-hq.ogg,0,25088,0.0004225103754778298,-861.1133,52.938225,-80.01866,27.712955,-21.763515,43.509804,-41.72324,19.19986,-17.455872,13.941994,2.112503,-3.7491531,1.9507141,1,0,0.5379202961921692,0.16533800959587097,959.6631
156,643788,643788_f1,files/643788_14149539-hq.ogg,25088,50176,0.0014142851744379317,-738.42523,70.87134,-63.98848,41.919113,-45.31115,42.07718,-51.600952,23.83279,-29.133198,14.763496,-15.86375,-7.1506615,-8.859394,8,1,0.5197076201438904,0.16258768737316132,854.962
157,643788,643788_f2,files/643788_14149539-hq.ogg,50176,75776,0.000854063481092453,-756.6953,101.680214,-48.164913,33.551895,-50.74119,43.439636,-26.417217,23.545444,-26.404522,18.847885,-13.907608,-0.30443573,6.971054,5,1,0.3552227318286896,0.11503906548023224,380.84045
158,643788,643788_f3,files/643788_14149539-hq.ogg,75776,101888,0.0002714857714725476,-867.11615,99.4538,-19.752892,31.734116,-52.646084,27.238716,-30.463161,23.66697,-21.396442,5.6575813,-4.359703,-3.3820534,6.282379,11,1,0.5819783210754395,0.15196079015731812,766.09644
159,643788,643788_f4,files/643788_14149539-hq.ogg,101888,128000,7.548017938639604e-05,-978.403,37.58117,-38.58929,45.77033,-24.274364,30.5028,-24.720467,17.140106,-15.248173,3.3185043,-0.5651016,-3.5287437,11.486065,6,1,0.5620364546775818,0.19155943393707275,0.0
160,612875,612875_f0,files/612875_12946258-hq.ogg,0,25088,0.0004855845959819093,-1020.61,235.06125,16.642021,-107.63664,-75.54811,2.4214706,14.563095,-25.826256,-42.020073,-14.647926,10.183861,3.0545845,-13.43367,5,0,0.4466133117675781,0.041254784911870956,0.0
161,612875,612875_f1,files/612875_12946258-hq.ogg,25088,50176,0.0004901854435400087,-1020.117,235.2587,16.193352,-107.75221,-74.84401,3.1271133,14.449753,-26.334648,-42.008278,-14.09494,10.572548,3.05756,-13.31646,0,0,0.8067477345466614,0.04033800959587097,0.0
162,612875,612875_f2,files/612875_12946258-hq.ogg,50176,75776,0.00048256222158670425,-1021.2468,234.68292,17.062035,-107.18892,-75.5479,2.4234238,14.93364,-25.505928,-42.135056,-14.789703,10.520821,3.602375,-13.199089,5,1,0.5746355652809143,0.040742188692092896,437.47116
163,612875,612875_f3,files/612875_12946258-hq.ogg,75776,101888,0.0004779062434738758,-1021.2247,234.42157,16.573479,-107.14192,-74.87372,2.8886032,14.803238,-25.62394,-41.852127,-14.638069,10.1464615,3.242794,-13.017395,10,1,0.7540788054466248,0.04032628610730171,0.0
164,500546,500546_f0,files/500546_1766049-hq.ogg,0,25088,0.0,-1264.9116,3.0517578e-05,-6.866455e-05,3.0517578e-05,-8.010864e-05,6.866455e-05,-3.0517578e-05,-6.866455e-05,-4.9591064e-05,-1.9073486e-05,-2.2888184e-05,-1.9073486e-05,-4.196167e-05,9,1,-1.0,0.0,0.0
165,500546,500546_f1,files/500546_1766049-hq.ogg,25088,50176,0.0005346622546108402,-901.6853,-2.5557823,-7.735611,118.859085,-19.069,-11.640247,30.060585,10.245441,0.78593826,4.960228,-9.690754,7.9667835,-4.925331,5,1,0.6417703628540039,0.18463009595870972,1010.87195
166,500546,500546_f2,files/500546_1766049-hq.ogg,50176,75776,0.0005453778803348542,-905.0982,43.601208,-14.844231,116.99728,4.463684,-9.98711,20.883785,5.6548157,-5.869377,-3.186489,-11.187578,8.11076,-4.5277176,5,1,0.6598089933395386,0.32218751311302185,1016.7279
167,500546,500546_f3,files/500546_1766049-hq.ogg,75776,101888,0.0003383790380230137,-962.87384,38.92686,-27.584934,104.30971,-30.837051,-18.988499,16.855854,3.1521683,3.2212372,8.465591,-2.40699,8.364267,-8.119585,9,1,0.6142347455024719,0.25827205181121826,1016.7279
168,500546,500546_f4,files/500546_1766049-hq.ogg,101888,128000,0.0005739874334311953,-901.6376,47.212814,-17.678112,119.94186,-0.21588516,-10.801022,20.944542,1.7415886,-6.9872093,-1.5946388,-7.5886765,10.291872,-4.6895103,0,0,0.37204140424728394,0.25337010622024536,1010.87195
169,500546,500546_f5,files/500546_1766049-hq.ogg,128000,153088,0.0005213607254685188,-902.18335,53.042564,-18.418781,116.56642,3.162098,-9.035244,20.350048,3.9324036,-6.8857574,-3.1802711,-8.193638,8.785751,-5.2265415,11,0,0.7703703045845032,0.3363361060619354,1005.04974
170,500546,500546_f6,files/500546_1766049-hq.ogg,153088,178688,0.0001503355149179697,-984.6759,41.47552,-30.645721,100.73338,-31.553528,-20.978027,13.89283,2.4256668,1.8964233,5.290512,-4.6509857,7.198761,-9.0200615,11,1,0.6168241500854492,0.27125000953674316,1651.6841
171,500546,500546_f7,files/500546_1766049-hq.ogg,178688,204288,1.2593856081366538e-05,-1156.0433,23.027756,-17.71331,69.9527,-10.47887,-31.902763,15.978928,-8.055824,-1.6477852,1.9233894,-4.832901,4.0581436,-8.682716,11,1,0.24103106558322906,0.25003907084465027,1005.04974
172,500546,500546_f8,files/500546_1766049-hq.ogg,204288,229888,1.0285234748153016e-06,-1254.2126,4.1647186,2.3657455,12.484711,2.5050926,-1.7943878,6.34256,-1.0065231,-5.305504,0.6291542,-3.596672,-5.713505,-1.6825829,8,0,0.5950778722763062,0.18839843571186066,710.676
173,665822,665822_f0,files/665822_6142149-hq.ogg,0,25088,0.00010814787629915743,-1140.9899,72.20122,-98.17138,-125.98256,-19.384312,56.06687,34.964775,-2.1494217,4.6339684,18.272121,-1.804039,-28.2205,-20.456167,9,0,0.6883751749992371,0.060786034911870956,335.39294
174,665822,665822_f1,files/665822_6142149-hq.ogg,25088,50176,0.00041383660721535585,-1086.576,88.73428,-145.78609,-146.36562,-14.6622505,49.274834,36.26516,11.596386,9.977428,19.496105,0.7934952,-31.584606,-26.018408,1,1,0.496902734041214,0.0602678582072258,335.39294
175,665822,665822_f2,files/665822_6142149-hq.ogg,50176,75776,0.0008399873226881027,-1053.8395,94.26651,-168.60614,-147.24101,-16.257603,48.234947,44.78475,14.969257,14.936085,24.539326,0.93317413,-29.398632,-26.537634,9,0,0.6482850313186646,0.06031249836087227,335.39294
176,665822,665822_f3,files/665822_6142149-hq.ogg,75776,101888,0.0013818774445384157,-1029.5122,96.1897,-182.90506,-147.8254,-20.533978,50.14,47.711357,17.32442,19.15205,25.324139,4.410084,-28.945873,-28.057684,6,1,0.7956472039222717,0.060853246599435806,1709.931
177,665822,665822_f4,files/665822_6142149-hq.ogg,101888,128000,0.00153453633481381,-1022.2053,95.81671,-184.77274,-147.42998,-21.755085,52.06112,47.229668,18.876614,20.039883,26.280533,4.300972,-29.650646,-26.654837,6,1,0.7494397163391113,0.06027879938483238,1709.931
178,665822,665822_f5,files/665822_6142149-hq.ogg,128000,153088,0.001599786537034171,-1018.9727,95.016754,-187.13287,-146.60384,-22.91801,51.431488,48.617836,18.524422,20.751064,28.440842,3.324276,-29.050838,-26.042921,6,1,0.7980625033378601,0.060546875,1709.931
179,665822,665822_f6,files/665822_6142149-hq.ogg,153088,178688,0.001228298470377922,-1031.1655,96.25508,-181.76236,-148.309,-20.27174,50.722664,48.359795,18.00288,18.895489,25.796429,3.6563034,-30.22453,-27.303167,6,1,0.7467895746231079,0.06039062514901161,1709.931
180,660110,660110_f0,files/660110_6142149-hq.ogg,0,25088,0.0009193421170419576,-1212.7998,45.641743,-16.455605,-64.06828,-60.848106,-10.913368,45.624413,65.369125,35.52066,-17.964325,-52.981503,-44.91225,-4.056717,10,1,0.5426656603813171,0.04460299760103226,900.58386
181,660110,660110_f1,files/660110_6142149-hq.ogg,25088,50176,0.0030194247255519945,-1095.79,109.43295,-35.794987,-48.644367,-53.520638,-34.47442,28.084557,72.793045,36.38675,-31.06971,-44.42961,-32.977062,-4.22509,0,1,0.6600891351699829,0.04097576439380646,900.58386
182,660110,660110_f2,files/660110_6142149-hq.ogg,50176,75776,0.0030702415108680727,-1169.1066,87.1178,-12.136452,-75.94151,-64.38801,-5.134392,50.987717,69.70923,42.225845,-13.158333,-55.17378,-49.081654,-2.4787178,3,1,0.698799729347229,0.04097656160593033,900.58386
183,660110,660110_f3,files/660110_6142149-hq.ogg,75776,101888,0.001785087673103108,-1190.1615,67.69182,-13.582314,-71.2263,-64.54423,-7.7925034,50.92781,69.96164,39.8712,-14.59256,-52.443386,-46.238667,-4.301361,2,0,0.5846688151359558,0.04097732901573181,900.58386
184,660110,660110_f4,files/660110_6142149-hq.ogg,101888,128000,0.0006884402211974649,-1215.6498,42.821003,-16.643105,-62.330067,-59.35186,-11.447182,43.046043,62.321217,33.711533,-18.058548,-52.26016,-44.637577,-4.746521,8,0,0.5848278403282166,0.04097732901573181,900.58386
185,657940,657940_f0,files/657940_6142149-hq.ogg,0,25088,0.0021227364029203144,-910.49414,-205.19719,-48.928177,83.55845,27.683437,-40.465744,-14.158474,32.361317,17.361065,-2.5887413,-15.408146,18.834812,22.470871,4,1,0.5780041217803955,0.43893495202064514,1349.3545
186,657940,657940_f1,files/657940_6142149-hq.ogg,25088,50176,0.007741044370495543,-742.5078,-151.17278,-34.249825,75.25093,19.999838,-38.350334,-9.789709,29.019024,8.842106,-9.373066,-19.697775,13.441002,15.5411415,1,0,0.5852643847465515,0.44387754797935486,1357.1713
187,657940,657940_f2,files/657940_6142149-hq.ogg,50176,75776,0.01168571949005127,-654.9424,-103.98584,-32.81772,57.8596,18.044369,-23.630913,-0.648489,22.885452,-1.3772945,-11.631399,-19.592403,9.362127,7.5347214,4,1,0.38215768337249756,0.44371092319488525,1357.1713
188,657940,657940_f3,files/657940_6142149-hq.ogg,75776,101888,0.008041668171976126,-738.068,-149.47458,-35.734997,73.00461,18.846968,-38.391968,-10.290314,27.665504,7.2099857,-8.993307,-18.738098,14.569072,15.425518,3,0,0.5497553944587708,0.4401807487010956,1357.1713
189,657940,657940_f4,files/657940_6142149-hq.ogg,101888,128000,0.004035557894145741,-848.70953,-204.70282,-49.821293,82.4151,26.780375,-41.266575,-14.679092,30.415154,13.958944,-5.769045,-15.990466,20.550438,25.678549,0,0,0.5307081937789917,0.44515931606292725,1357.1713
190,657940,657940_f5,files/657940_6142149-hq.ogg,128000,153088,0.0010594343956635923,-962.00055,-198.13887,-44.00673,86.07236,26.640228,-43.210423,-16.557026,30.380495,15.462381,-3.8134727,-16.192944,18.227802,22.456568,5,0,0.7194486260414124,0.4468271732330322,1365.0333
